x,y,yaw
-2.678427219390869141e+00,-1.064050674438476562e+00,9.447984939354219236e-01
-2.678427219390869141e+00,-1.064050674438476562e+00,9.447984939354219236e-01
-2.678233861923217773e+00,-1.063874006271362305e+00,9.076516394823890277e-01
-2.678268671035766602e+00,-1.063997268676757812e+00,8.812041035530053801e-01
-2.678268671035766602e+00,-1.063997268676757812e+00,8.812041035530053801e-01
-2.678419828414916992e+00,-1.063980817794799805e+00,8.417153280891072065e-01
-2.678309440612792969e+00,-1.063887238502502441e+00,8.169333904428868198e-01
-2.678309440612792969e+00,-1.063887238502502441e+00,8.169333904428868198e-01
-2.678309440612792969e+00,-1.063887238502502441e+00,8.169333904428868198e-01
-2.678309440612792969e+00,-1.063887238502502441e+00,8.169333904428868198e-01
-2.678442478179931641e+00,-1.063907504081726074e+00,7.374557984821221712e-01
-2.678379774093627930e+00,-1.063869476318359375e+00,6.730556959880753531e-01
-2.678492546081542969e+00,-1.063947916030883789e+00,6.453574892152706965e-01
-2.678392171859741211e+00,-1.063973188400268555e+00,6.071316834918166760e-01
-2.678514003753662109e+00,-1.063966989517211914e+00,5.802506429433619273e-01
-2.678514003753662109e+00,-1.063966989517211914e+00,5.802506429433619273e-01
-2.678598165512084961e+00,-1.063875198364257812e+00,5.419594807047060092e-01
-2.678485155105590820e+00,-1.063832998275756836e+00,5.201304560436825764e-01
-2.678485155105590820e+00,-1.063832998275756836e+00,5.201304560436825764e-01
-2.678485155105590820e+00,-1.063832998275756836e+00,5.201304560436825764e-01
-2.678485155105590820e+00,-1.063832998275756836e+00,5.201304560436825764e-01
-2.678626298904418945e+00,-1.063847780227661133e+00,4.382701241483931698e-01
-2.678432941436767578e+00,-1.063818097114562988e+00,3.883738968419649940e-01
-2.678471326828002930e+00,-1.063769936561584473e+00,3.551109300226426013e-01
-2.678389072418212891e+00,-1.063742637634277344e+00,3.230452566141978066e-01
-2.678389072418212891e+00,-1.063742637634277344e+00,3.230452566141978066e-01
-2.678389072418212891e+00,-1.063742637634277344e+00,3.230452566141978066e-01
-2.678389072418212891e+00,-1.063742637634277344e+00,3.230452566141978066e-01
-2.678540945053100586e+00,-1.063716650009155273e+00,2.601404109607882154e-01
-2.675520420074462891e+00,-1.063245773315429688e+00,2.105190732206718707e-01
-2.675520420074462891e+00,-1.063245773315429688e+00,2.105190732206718707e-01
-2.654831409454345703e+00,-1.059078574180603027e+00,1.796990233627964173e-01
-2.654831409454345703e+00,-1.059078574180603027e+00,1.796990233627964173e-01
-2.568727016448974609e+00,-1.043848395347595215e+00,1.782923601988663231e-01
-2.568727016448974609e+00,-1.043848395347595215e+00,1.782923601988663231e-01
-2.540816545486450195e+00,-1.038835406303405762e+00,1.889699749325355060e-01
-2.512438774108886719e+00,-1.033139348030090332e+00,1.993598595600462320e-01
-2.469375371932983398e+00,-1.024204134941101074e+00,2.202052902178207594e-01
-2.455189228057861328e+00,-1.020951032638549805e+00,2.358667814820816777e-01
-2.455189228057861328e+00,-1.020951032638549805e+00,2.358667814820816777e-01
-2.455189228057861328e+00,-1.020951032638549805e+00,2.358667814820816777e-01
-2.449543952941894531e+00,-1.019674897193908691e+00,3.010685687259339050e-01
-2.449543952941894531e+00,-1.019674897193908691e+00,3.010685687259339050e-01
-2.449208736419677734e+00,-1.019562005996704102e+00,3.619270532113891825e-01
-2.449208736419677734e+00,-1.019562005996704102e+00,3.619270532113891825e-01
-2.448706388473510742e+00,-1.019447565078735352e+00,4.049961385004846592e-01
-2.448706388473510742e+00,-1.019447565078735352e+00,4.049961385004846592e-01
-2.425966501235961914e+00,-1.008738994598388672e+00,4.590842501526930519e-01
-2.392046689987182617e+00,-9.911677837371826172e-01,4.923765595681816043e-01
-2.352568387985229492e+00,-9.690819382667541504e-01,5.296937548037339294e-01
-2.352568387985229492e+00,-9.690819382667541504e-01,5.296937548037339294e-01
-2.352568387985229492e+00,-9.690819382667541504e-01,5.296937548037339294e-01
-2.275076389312744141e+00,-9.219684004783630371e-01,5.595835826203968688e-01
-2.275076389312744141e+00,-9.219684004783630371e-01,5.595835826203968688e-01
-2.275076389312744141e+00,-9.219684004783630371e-01,5.595835826203968688e-01
-2.240095376968383789e+00,-8.997766971588134766e-01,5.669488332508204609e-01
-2.240095376968383789e+00,-8.997766971588134766e-01,5.669488332508204609e-01
-2.167540311813354492e+00,-8.551096916198730469e-01,5.154708023019261010e-01
-2.167540311813354492e+00,-8.551096916198730469e-01,5.154708023019261010e-01
-2.108635425567626953e+00,-8.232206702232360840e-01,4.636620679967515812e-01
-2.108635425567626953e+00,-8.232206702232360840e-01,4.636620679967515812e-01
-2.078475475311279297e+00,-8.083451986312866211e-01,4.358595947269894855e-01
-2.078475475311279297e+00,-8.083451986312866211e-01,4.358595947269894855e-01
-2.017630100250244141e+00,-7.820113897323608398e-01,3.811785577367248767e-01
-1.976137757301330566e+00,-7.663318514823913574e-01,3.439712833991164231e-01
-1.976137757301330566e+00,-7.663318514823913574e-01,3.439712833991164231e-01
-1.939387202262878418e+00,-7.538200616836547852e-01,3.108708317747035377e-01
-1.939387202262878418e+00,-7.538200616836547852e-01,3.108708317747035377e-01
-1.939387202262878418e+00,-7.538200616836547852e-01,3.108708317747035377e-01
-1.869826793670654297e+00,-7.338517904281616211e-01,2.552231306872765337e-01
-1.869826793670654297e+00,-7.338517904281616211e-01,2.552231306872765337e-01
-1.802135705947875977e+00,-7.180867195129394531e-01,2.213508297080035159e-01
-1.802135705947875977e+00,-7.180867195129394531e-01,2.213508297080035159e-01
-1.802135705947875977e+00,-7.180867195129394531e-01,2.213508297080035159e-01
-1.729176402091979980e+00,-7.018485069274902344e-01,2.285550820481068723e-01
-1.729176402091979980e+00,-7.018485069274902344e-01,2.285550820481068723e-01
-1.642140984535217285e+00,-6.806613206863403320e-01,2.589180714090514313e-01
-1.642140984535217285e+00,-6.806613206863403320e-01,2.589180714090514313e-01
-1.642140984535217285e+00,-6.806613206863403320e-01,2.589180714090514313e-01
-1.577859163284301758e+00,-6.618902087211608887e-01,3.121645018403743643e-01
-1.577859163284301758e+00,-6.618902087211608887e-01,3.121645018403743643e-01
-1.577859163284301758e+00,-6.618902087211608887e-01,3.121645018403743643e-01
-1.512364029884338379e+00,-6.386796236038208008e-01,3.709980454356647250e-01
-1.474337577819824219e+00,-6.233465075492858887e-01,4.058485379000822402e-01
-1.474337577819824219e+00,-6.233465075492858887e-01,4.058485379000822402e-01
-1.410871982574462891e+00,-5.939171910285949707e-01,4.661638342459433759e-01
-1.410871982574462891e+00,-5.939171910285949707e-01,4.661638342459433759e-01
-1.410871982574462891e+00,-5.939171910285949707e-01,4.661638342459433759e-01
-1.347320199012756348e+00,-5.596861243247985840e-01,5.206999456567168449e-01
-1.347320199012756348e+00,-5.596861243247985840e-01,5.206999456567168449e-01
-1.285447597503662109e+00,-5.232063531875610352e-01,5.368710096793498643e-01
-1.285447597503662109e+00,-5.232063531875610352e-01,5.368710096793498643e-01
-1.285447597503662109e+00,-5.232063531875610352e-01,5.368710096793498643e-01
-1.208244085311889648e+00,-4.779779911041259766e-01,5.227178589408352227e-01
-1.208244085311889648e+00,-4.779779911041259766e-01,5.227178589408352227e-01
-1.208244085311889648e+00,-4.779779911041259766e-01,5.227178589408352227e-01
-1.208244085311889648e+00,-4.779779911041259766e-01,5.227178589408352227e-01
-1.160249829292297363e+00,-4.513380229473114014e-01,4.908093861182819539e-01
-1.160249829292297363e+00,-4.513380229473114014e-01,4.908093861182819539e-01
-1.096287846565246582e+00,-4.191762804985046387e-01,4.304471923947947865e-01
-1.071322679519653320e+00,-4.079813659191131592e-01,4.075091158260564783e-01
-1.071322679519653320e+00,-4.079813659191131592e-01,4.075091158260564783e-01
-1.030232787132263184e+00,-3.909541070461273193e-01,3.704526897733114721e-01
-1.030232787132263184e+00,-3.909541070461273193e-01,3.704526897733114721e-01
-9.928420782089233398e-01,-3.769085705280303955e-01,3.377671645762758690e-01
-9.928420782089233398e-01,-3.769085705280303955e-01,3.377671645762758690e-01
-8.869198560714721680e-01,-3.446783423423767090e-01,2.447781349811644080e-01
-8.869198560714721680e-01,-3.446783423423767090e-01,2.447781349811644080e-01
-8.869198560714721680e-01,-3.446783423423767090e-01,2.447781349811644080e-01
-8.143370151519775391e-01,-3.283072113990783691e-01,1.996146965283248920e-01
-8.143370151519775391e-01,-3.283072113990783691e-01,1.996146965283248920e-01
-7.324334383010864258e-01,-3.124088644981384277e-01,1.869980965264504968e-01
-7.324334383010864258e-01,-3.124088644981384277e-01,1.869980965264504968e-01
-7.324334383010864258e-01,-3.124088644981384277e-01,1.869980965264504968e-01
-7.324334383010864258e-01,-3.124088644981384277e-01,1.869980965264504968e-01
-6.434917449951171875e-01,-2.951142191886901855e-01,2.007033097679810640e-01
-6.434917449951171875e-01,-2.951142191886901855e-01,2.007033097679810640e-01
-5.978411436080932617e-01,-2.852791547775268555e-01,2.136619501228396167e-01
-5.725159049034118652e-01,-2.795806527137756348e-01,2.386038621871851562e-01
-5.327616930007934570e-01,-2.689912319183349609e-01,2.780062853739811435e-01
-5.088965892791748047e-01,-2.619422972202301025e-01,2.983153486663391307e-01
-5.088965892791748047e-01,-2.619422972202301025e-01,2.983153486663391307e-01
-4.413896501064300537e-01,-2.390059530735015869e-01,3.567859907581028001e-01
-4.413896501064300537e-01,-2.390059530735015869e-01,3.567859907581028001e-01
-4.040203094482421875e-01,-2.245227098464965820e-01,3.906814252427150969e-01
-3.631153702735900879e-01,-2.067221999168395996e-01,4.293782853819415601e-01
-3.631153702735900879e-01,-2.067221999168395996e-01,4.293782853819415601e-01
-3.631153702735900879e-01,-2.067221999168395996e-01,4.293782853819415601e-01
-3.037199676036834717e-01,-1.778597980737686157e-01,4.848307370756365087e-01
-2.650962471961975098e-01,-1.564946770668029785e-01,5.246177097095714448e-01
-2.413902878761291504e-01,-1.425915658473968506e-01,5.484029896097244450e-01
-2.108510732650756836e-01,-1.233195066452026367e-01,5.822122730672960600e-01
-2.108510732650756836e-01,-1.233195066452026367e-01,5.822122730672960600e-01
-2.108510732650756836e-01,-1.233195066452026367e-01,5.822122730672960600e-01
-1.697930246591567993e-01,-9.473215043544769287e-02,6.338267084640716309e-01
-1.463407576084136963e-01,-7.696700841188430786e-02,6.587474457870319267e-01
-1.258754134178161621e-01,-6.095581501722335815e-02,6.684519420700573145e-01
